"ID","Marker","BioSample.Accession","Mitogenome.accession","Mitochondrial.clade","Sex.qPCR","Age","Region","Location","Lat","Lon","Year","Month","Day","Membership.rad","Membership.wgs","Q1.rad","Q2.rad","Q3.rad","Q4.rad","Q5.rad","Q1.wgs","Q2.wgs","Q3.wgs","Q4.wgs","Q5.wgs","Q6.wgs","O.Hom.rad","E.Hom.rad","F.rad","O.Hom.wgs","E.Hom.wgs","F.wgs"
"S_20_01091","ddRADseq","SAMN36656440",NA,NA,"F",11,"SHS","Nuvuk_Islands",62.39585,-78.09108,2001,10,21,"LGR",NA,0.066366,0.093266,0.135177,0.00001,0.705181,NA,NA,NA,NA,NA,NA,18856,18266.4,0.09915,NA,NA,NA
"S_20_01092","ddRADseq","SAMN36656441",NA,NA,"M",16,"SHS","Digges_Islands",62.59914,-77.82851,2001,10,23,"HBSC",NA,0.053015,0.600907,0.186904,0.048709,0.110465,NA,NA,NA,NA,NA,NA,18206,18884.4,-0.1096,NA,NA,NA
"S_20_01093","ddRADseq","SAMN36656442",NA,NA,"F",25,"SHS","Digges_Islands",62.59796,-77.83176,2001,10,23,"HBSC",NA,0.069066,0.564371,0.252662,0.010066,0.103834,NA,NA,NA,NA,NA,NA,19418,19434.7,-0.0026,NA,NA,NA
"S_20_01094","ddRADseq","SAMN36656443",NA,NA,"M",21,"SHS","Digges_Islands",62.59412,-77.82954,2001,10,23,"HBSC",NA,0.075656,0.540536,0.286834,0.059789,0.037185,NA,NA,NA,NA,NA,NA,18934,18960.2,-0.00423,NA,NA,NA
"S_20_01101","ddRADseq","SAMN36656449",NA,NA,"M",11,"SHS","Digges_Islands",62.55494,-77.84539,2001,10,20,"HBSC",NA,0.119848,0.443924,0.346522,0.036783,0.052924,NA,NA,NA,NA,NA,NA,18278,17883.5,0.0688,NA,NA,NA
"S_20_01103","ddRADseq","SAMN36656450",NA,NA,"F",NA,"SHS","Digges_Islands",62.60357,-77.82157,2001,10,22,"LGR",NA,0.00272,0.135087,0.124645,0.029863,0.707685,NA,NA,NA,NA,NA,NA,19366,19517,-0.02341,NA,NA,NA
"S_20_01105","ddRADseq","SAMN36656451",NA,NA,"F",14,"SHS","Digges_Islands",62.55376,-77.86089,2001,10,20,"HBSC",NA,0.120344,0.525155,0.197419,0.04655,0.110533,NA,NA,NA,NA,NA,NA,18787,18450.1,0.05632,NA,NA,NA
"S_20_01106","ddRADseq","SAMN36656452",NA,NA,"M",NA,"SHS","Digges_Islands",62.56085,-77.86326,2001,10,20,"HBSC",NA,0.078456,0.617442,0.240457,0.017862,0.045783,NA,NA,NA,NA,NA,NA,18831,18712.7,0.0194,NA,NA,NA
"S_20_01113","ddRADseq","SAMN36656454",NA,NA,"F",17,"SHS","Quaqtaq",60.97935,-69.73712,2001,10,24,"HBSC",NA,0.08959,0.552326,0.215147,0.089838,0.0531,NA,NA,NA,NA,NA,NA,19064,18870.8,0.03135,NA,NA,NA
"S_20_01139","ddRADseq","SAMN36656462",NA,NA,"F",NA,"SHS","Ivujivik",62.418,-77.911,2015,11,2,"HBSC",NA,0.077794,0.550822,0.32324,0.002539,0.045604,NA,NA,NA,NA,NA,NA,18847,18622,0.03701,NA,NA,NA
"S_20_01140","lcWGS","SAMN36656463","OQ554027","Clade D","M",19,"SHS","Salluit",NA,NA,2019,6,8,NA,"HBSC",NA,NA,NA,NA,NA,0.655318,0.020883,0.023623,0.09056,0.209606,0.00001,NA,NA,NA,636137,623833.2,0.06658
"S_20_01149","lcWGS","SAMN36656467","OQ554028","Clade C","F",NA,"SHS","Quaqtaq",NA,NA,2019,6,15,NA,"HBSC",NA,NA,NA,NA,NA,0.526881,0.01918,0.012862,0.171837,0.243906,0.025334,NA,NA,NA,626529,610855.6,0.08663
"S_20_01160","lcWGS","SAMN36656471","OQ554032","Clade D","M",NA,"SHS","Kangiqsujuaq",NA,NA,2019,11,6,NA,"HBSC",NA,NA,NA,NA,NA,0.534705,0.00001,0.01574,0.10946,0.263885,0.0762,NA,NA,NA,633961,642962.1,-0.0474
"S_20_01162","lcWGS","SAMN36656472","OQ554033","Clade A","M",NA,"SHS","Kangiqsujuaq",NA,NA,2019,11,4,NA,"HBSC",NA,NA,NA,NA,NA,0.449948,0.003401,0.216187,0.084803,0.201965,0.043696,NA,NA,NA,632877,637392.2,-0.02399
"S_20_01165","lcWGS","SAMN36656473","OQ554034","Clade A","M",NA,"SHS","Kangiqsujuaq",NA,NA,2019,11,6,NA,"HBSC",NA,NA,NA,NA,NA,0.519814,0.017061,0.024898,0.114449,0.275102,0.048675,NA,NA,NA,636359,639934.2,-0.01891
"S_20_01169","lcWGS","SAMN36656474","OQ554035","Clade D","F",NA,"SHS","Quaqtaq",NA,NA,2020,11,9,NA,"HBSC",NA,NA,NA,NA,NA,0.519084,0.005714,0.031652,0.112766,0.263099,0.067685,NA,NA,NA,636928,643792.6,-0.03613
"S_20_01181","lcWGS","SAMN36656480","OQ554041","Clade C","M",18,"SHS","Nuvuk",61.078,-69.553,2019,6,10,NA,"HBSC",NA,NA,NA,NA,NA,0.519164,0.00001,0.036317,0.089376,0.292233,0.0629,NA,NA,NA,598724,652671,-0.28053
"S_20_01182","lcWGS","SAMN36656481","OQ554042","Clade D","F",36,"SHS","Nuvuk",61.078,-69.553,2019,6,11,NA,"HBSC",NA,NA,NA,NA,NA,0.568974,0.039304,0.006351,0.087549,0.256544,0.041278,NA,NA,NA,604104,585199.6,0.10856
"S_20_01644","lcWGS","SAMN36656595","OQ554145","Clade C",NA,16,"SHS","Nuvuk",61.078,-69.553,2019,6,10,NA,"HBSC",NA,NA,NA,NA,NA,0.584201,0.008275,0.015642,0.094134,0.268022,0.029725,NA,NA,NA,636613,643958.1,-0.03865
"S_20_01680","lcWGS","SAMN36656596","OQ554146","Clade C","M",12,"SHS","Nuvuk",61.078,-69.553,2019,6,9,NA,"HBSC",NA,NA,NA,NA,NA,0.527798,0.024402,0.020512,0.130509,0.255617,0.041162,NA,NA,NA,635709,630060.5,0.0303
"S_20_01699","lcWGS","SAMN36656597","OQ554147","Clade D","M",15,"SHS","Nuvuk",61.078,-69.553,2019,6,9,NA,"HBSC",NA,NA,NA,NA,NA,0.571146,0.031384,0.018316,0.089463,0.258577,0.031114,NA,NA,NA,636352,629862.5,0.03483
"S_20_01705","lcWGS","SAMN36656598","OQ554148","Clade D","M",NA,"SHS","Sugluk_Island",NA,NA,2019,6,8,NA,"HBSC",NA,NA,NA,NA,NA,0.590317,0.016325,0.064812,0.054299,0.252816,0.021431,NA,NA,NA,635353,632417.1,0.01569
"S_20_01726","lcWGS","SAMN36656603","OQ554149","Clade A","M",NA,"SHS","Ivujivik",NA,NA,2019,7,2,NA,"LGR",NA,NA,NA,NA,NA,0.00001,0.00001,0.00001,0.00001,0.99995,0.00001,NA,NA,NA,637855,642472.7,-0.02436
"S_20_01743","lcWGS","SAMN36656607","OQ554153","Clade D","M",NA,"SHS","Quaqtaq",NA,NA,2020,7,1,NA,"HBSC",NA,NA,NA,NA,NA,0.575445,0.021448,0.028587,0.079549,0.258507,0.036464,NA,NA,NA,633329,628973.2,0.02342
"S_20_01750","lcWGS","SAMN36656609","OQ554155","Clade D","F",NA,"SHS","Ivujivik",NA,NA,2019,7,6,NA,"HBSC",NA,NA,NA,NA,NA,0.458744,0.00001,0.023634,0.166423,0.284308,0.066881,NA,NA,NA,632247,640437.3,-0.04331
"S_20_01754","lcWGS","SAMN36656610","OQ554156","Clade A","M",NA,"SHS","Quaqtaq",NA,NA,2020,11,9,NA,"LGR",NA,NA,NA,NA,NA,0.00001,0.00001,0.00001,0.00001,0.99995,0.00001,NA,NA,NA,637055,643546.9,-0.03418
"S_20_01866","ddRADseq","SAMN36656639",NA,NA,"M",20,"SHS","Baie_Kangiararjuk",61.56166,-71.6525,1994,10,19,"HBSC",NA,0.038786,0.589665,0.209417,0.077854,0.084279,NA,NA,NA,NA,NA,NA,19229,19532,-0.04697,NA,NA,NA
"S_20_01882","ddRADseq","SAMN36656644",NA,NA,"M",38,"SHS","Kangirsuapik",61.867,-72.183,1994,10,17,"HBSC",NA,0.014747,0.591443,0.285163,0.039071,0.069577,NA,NA,NA,NA,NA,NA,19305,19490.7,-0.02886,NA,NA,NA
"S_20_01883","Both","SAMN36656645","OQ554173","Clade D","M",29,"SHS","Kangirsuapik",61.867,-72.183,1994,10,17,"HBSC","HBSC",0.034614,0.661677,0.24859,0.049162,0.005956,0.557508,0.004806,0.003707,0.108599,0.25062,0.07476,19398,19520.7,-0.01902,638895,644398.6,-0.02893
"S_20_01899","ddRADseq","SAMN36656648",NA,NA,"M",NA,"SHS","Wales_Island",61.867,-72.183,1999,7,5,"HBSC",NA,0.020058,0.510944,0.312448,0.073135,0.083414,NA,NA,NA,NA,NA,NA,19381,19529.1,-0.02296,NA,NA,NA
"S_20_01900","ddRADseq","SAMN36656649",NA,NA,"M",NA,"SHS","Tupirvikallak",61.59722222,-71.7,1999,6,18,"HBSC",NA,0.081515,0.456317,0.310893,0.068711,0.082564,NA,NA,NA,NA,NA,NA,19143,18927.4,0.03481,NA,NA,NA
"S_20_01920","ddRADseq","SAMN36656652",NA,NA,"M",28,"SHS","Ivujivik",62.09166667,-78.01388889,1999,6,25,"HBSC",NA,0.043964,0.531847,0.223257,0.030798,0.170133,NA,NA,NA,NA,NA,NA,19226,19500.5,-0.04263,NA,NA,NA
"S_20_01935","Both","SAMN36656654","OQ554175","Clade D","M",NA,"SHS","Baie_Kangiararjuk",61.55277778,-71.80555556,1999,7,6,"HBSC","HBSC",0.027016,0.57335,0.299847,0.021099,0.078688,0.626128,0.018807,0.002057,0.072485,0.240453,0.04007,19404,19526.5,-0.01899,634816,624550.3,0.05549
"S_20_01944","ddRADseq","SAMN36656658",NA,NA,"F",26,"SHS","Quaqtaq",60.96133,-69.71401,2001,10,19,"LGR",NA,0.00001,0.009,0.00001,0.00001,0.99097,NA,NA,NA,NA,NA,NA,19465,19521.4,-0.00875,NA,NA,NA
"S_20_01947","ddRADseq","SAMN36656659",NA,NA,"F",27,"SHS","Quaqtaq",60.96956,-69.7289,2001,10,22,"HBSC",NA,0.043261,0.583703,0.196587,0.04623,0.130219,NA,NA,NA,NA,NA,NA,19088,19316.1,-0.0358,NA,NA,NA
"S_20_01949","ddRADseq","SAMN36656661",NA,NA,"M",20,"SHS","Quaqtaq",61.00913,-69.70774,2001,10,22,"HBSC",NA,0.149812,0.472457,0.342083,0.00001,0.035638,NA,NA,NA,NA,NA,NA,17544,16953.4,0.11098,NA,NA,NA
"S_20_01968","lcWGS","SAMN36656662","OQ554176","Clade D","M",NA,"SHS",NA,NA,NA,2010,NA,NA,NA,"HBSC",NA,NA,NA,NA,NA,0.541935,0.025954,0.011768,0.114153,0.266573,0.039618,NA,NA,NA,634936,631058.8,0.02075
"S_20_01998","lcWGS","SAMN36656666","OQ554177","Clade D","F",21,"SHS","Quaqtaq",61.077,-69.553,2013,6,24,NA,"HBSC",NA,NA,NA,NA,NA,0.586257,0.00001,0.00553,0.111594,0.292539,0.004071,NA,NA,NA,631948,630482.9,0.00784
"S_20_02016","lcWGS","SAMN36656667","OQ554178","Clade D","F",22,"SHS","Pointe_Akulivik",61.777,-72.206,2013,7,1,NA,"HBSC",NA,NA,NA,NA,NA,0.547979,0.013938,0.024735,0.107364,0.262892,0.043092,NA,NA,NA,635456,635506.7,-0.00027
"S_20_02022","lcWGS","SAMN36656668","OQ554179","Clade D","F",23,"SHS","Ivujivik",62.417,-77.911,2013,10,20,NA,"LGR",NA,NA,NA,NA,NA,0.00001,0.00001,0.00001,0.00001,0.99995,0.00001,NA,NA,NA,633108,626510.5,0.03556
"S_20_02024","lcWGS","SAMN36656669","OQ554180","Clade D","M",NA,"SHS","Fairway_Island",62.433,-78.032,2013,10,25,NA,"HBSC",NA,NA,NA,NA,NA,0.629551,0.029715,0.05356,0.069047,0.218116,0.00001,NA,NA,NA,629817,610931.1,0.10431
"S_20_02138","lcWGS","SAMN36656682","OQ554181","Clade D","M",NA,"SHS","Quaqtaq",61.0463,-69.6339,2002,11,3,NA,"HBSC",NA,NA,NA,NA,NA,0.549297,0.006876,0.015007,0.125779,0.265099,0.037942,NA,NA,NA,634035,632436.3,0.00855
"S_20_02239","ddRADseq","SAMN36656691",NA,NA,"F",NA,"SHS","Island_Naujaaraarjuq",60.554,-69.659,2015,6,26,"HBSC",NA,0.034478,0.593652,0.278521,0.030538,0.062812,NA,NA,NA,NA,NA,NA,19394,19516.4,-0.01899,NA,NA,NA
"S_20_02240","ddRADseq","SAMN36656692",NA,NA,"F",NA,"SHS","Island_Naujaaraarjuq",60.554,-69.659,2015,6,27,"HBSC",NA,0.092104,0.597536,0.191674,0.039499,0.079186,NA,NA,NA,NA,NA,NA,19006,19066.4,-0.00966,NA,NA,NA
"S_20_02242","ddRADseq","SAMN36656693",NA,NA,"F",NA,"SHS","Island_Naujaaraarjuq",60.554,-69.659,2015,6,27,"HBSC",NA,0.031098,0.618565,0.21989,0.038546,0.0919,NA,NA,NA,NA,NA,NA,19456,19537.8,-0.01267,NA,NA,NA
"S_20_02252","ddRADseq","SAMN36656695",NA,NA,"F",NA,"SHS","Pointe_Arvavik",60.533,-69.748,2015,6,23,"HBSC",NA,0.072047,0.593524,0.178117,0.040107,0.116205,NA,NA,NA,NA,NA,NA,19124,19338.6,-0.0337,NA,NA,NA
"S_20_02254","ddRADseq","SAMN36656696",NA,NA,"F",NA,"SHS","Island_Naujaaraarjuq",60.554,-69.659,2015,6,23,"HBSC",NA,0.009802,0.563742,0.251545,0.066857,0.108053,NA,NA,NA,NA,NA,NA,19184,19471.9,-0.0448,NA,NA,NA
"S_20_02285","ddRADseq","SAMN36656703",NA,NA,"M",NA,"SHS","Pointe_Naujaat",61.0194,-69.4622,2004,6,15,"HBSC",NA,0.049586,0.613999,0.176608,0.07144,0.088368,NA,NA,NA,NA,NA,NA,19262,19451.5,-0.02952,NA,NA,NA
"S_20_02317","lcWGS","SAMN36656705","OQ554183","Clade A","M",NA,"SHS","Kangiqsujuaq",NA,NA,2000,6,26,NA,"HBSC",NA,NA,NA,NA,NA,0.583509,0.031121,0.014501,0.134342,0.227834,0.008693,NA,NA,NA,606030,581933.5,0.13859
"S_20_02328","lcWGS","SAMN36656706","OQ554184","Clade D","M",28,"SHS","Salluit",62.1,-75.514,2000,7,6,NA,"HBSC",NA,NA,NA,NA,NA,0.483535,0.018472,0.00001,0.158622,0.283971,0.055391,NA,NA,NA,637407,625042.2,0.06671
"S_20_02329","lcWGS","SAMN36656707","OQ554185","Clade D","M",23,"SHS",NA,NA,NA,2000,7,6,NA,"HBSC",NA,NA,NA,NA,NA,0.503977,0.003317,0.00492,0.148993,0.287912,0.05088,NA,NA,NA,632441,627732.9,0.02533
"S_20_02537","Both","SAMN36656732","OQ554187","Clade D","F",38,"SHS","Camp_Imilimmiut",60.817,-69.436,2004,7,7,"HBSC","HBSC",0.027597,0.676533,0.153223,0.075358,0.067289,0.543212,0.034575,0.025368,0.1176,0.263188,0.016058,19282,19446.6,-0.02565,620067,608890.6,0.06185
"S_20_02539","Both","SAMN36656733","OQ554188","Clade D","F",5,"SHS","Camp_Imilimmiut",60.817,-69.436,2004,7,7,"HBSC","HBSC",0.04099,0.573215,0.214352,0.075454,0.09599,0.582541,0.009365,0.00001,0.106915,0.283321,0.017847,18979,18886.5,0.015,615655,599947.2,0.08769
"S_20_02540","ddRADseq","SAMN36656734",NA,NA,"F",4,"SHS","Camp_Imilimmiut",60.817,-69.436,2004,7,7,"HBSC",NA,0.054463,0.536329,0.259966,0.098939,0.050303,NA,NA,NA,NA,NA,NA,19014,19030.2,-0.0026,NA,NA,NA
"S_20_02719","lcWGS","SAMN36656750","OQ554189","Clade D","F",41,"SHS","Nuvuk",61.164,-69.639,2007,6,22,NA,"HBSC",NA,NA,NA,NA,NA,0.621828,0.019772,0.024989,0.0724,0.252221,0.00879,NA,NA,NA,640256,629829.1,0.05594
"S_20_02755","lcWGS","SAMN36656754","OQ554190","Clade D","M",28,"SHS","Kangiqsujuaq",61.598,-71.96,2007,6,7,NA,"HBSC",NA,NA,NA,NA,NA,0.584193,0.01667,0.026639,0.099475,0.248618,0.024404,NA,NA,NA,632967,616639.8,0.08925
"S_20_02799","lcWGS","SAMN36656756","OQ554191","Clade D","M",13,"SHS","Camp_Imilimmiut",NA,NA,2009,6,26,NA,"HBSC",NA,NA,NA,NA,NA,0.590793,0.014628,0.021575,0.080897,0.256057,0.03605,NA,NA,NA,624674,613402.7,0.06176
"S_20_02925","lcWGS","SAMN36656772","OQ554196","Clade D","F",NA,"SHS","Quaqtaq",NA,NA,2018,7,10,NA,"HBSC",NA,NA,NA,NA,NA,0.609091,0.008773,0.049051,0.058514,0.254447,0.020124,NA,NA,NA,628811,636320,-0.0399
"S_20_02927","lcWGS","SAMN36656773","OQ554197","Clade C","F",NA,"SHS","Nuvuk",NA,NA,2018,7,8,NA,"HBSC",NA,NA,NA,NA,NA,0.624516,0.036312,0.022353,0.093693,0.209553,0.013573,NA,NA,NA,584542,568725.9,0.09233
"S_20_02952","lcWGS","SAMN36656774","OQ554198","Clade D","M",NA,"SHS","Kangiqsujuaq",61.598,-71.96,2018,7,15,NA,"HBSC",NA,NA,NA,NA,NA,0.63455,0.017653,0.002838,0.060593,0.231418,0.052949,NA,NA,NA,620822,613755.5,0.03869
"S_20_03257","lcWGS","SAMN36656832","OQ554202","Clade D","F",25,"SHS","Salluit_Fjord",62.22,-75.673,2005,6,20,NA,"HBSC",NA,NA,NA,NA,NA,0.561484,0.039572,0.00001,0.151191,0.234831,0.012911,NA,NA,NA,628384,617653,0.05863
"S_20_03385","lcWGS","SAMN36656840","OQ554203","Clade D","M",NA,"SHS","Ivujivik",NA,NA,2018,11,1,NA,"HBSC",NA,NA,NA,NA,NA,0.544985,0.022237,0.00001,0.134421,0.277253,0.021094,NA,NA,NA,625454,611165.9,0.07876
"S_20_03396","lcWGS","SAMN36656841","OQ554204","Clade D","F",NA,"SHS","Ivujivik",NA,NA,2018,11,1,NA,"HBSC",NA,NA,NA,NA,NA,0.629062,0.015863,0.026179,0.078719,0.224424,0.025753,NA,NA,NA,613489,602780.2,0.05965
"S_20_03438","lcWGS","SAMN36656847","OQ554210","Clade D","F",26,"SHS","Kangiqsujuaq",61.59805,-71.96027,1995,7,12,NA,"HBSC",NA,NA,NA,NA,NA,0.496942,0.00001,0.031521,0.131815,0.280824,0.058888,NA,NA,NA,633246,640416.8,-0.0379
"S_20_03439","lcWGS","SAMN36656848","OQ554211","Clade D","F",12,"SHS","Tupirvikallak",61.54555556,-71.71638889,1995,7,5,NA,"HBSC",NA,NA,NA,NA,NA,0.507228,0.005445,0.016104,0.105885,0.307769,0.057567,NA,NA,NA,634257,631965.5,0.01226
"S_20_03440","lcWGS","SAMN36656849","OQ554212","Clade D","F",17,"SHS","Kangiqsujuaq",61.59805,-71.96027,1995,7,10,NA,"HBSC",NA,NA,NA,NA,NA,0.484888,0.010479,0.01748,0.160075,0.274394,0.052683,NA,NA,NA,631871,632833.6,-0.00514
"S_20_03551","lcWGS","SAMN36656897","OQ554240","Clade D","M",NA,"SHS","Quaqtaq",NA,NA,2017,11,22,NA,"HBSC",NA,NA,NA,NA,NA,0.597049,0.005948,0.013257,0.083217,0.264093,0.036437,NA,NA,NA,635657,639749.6,-0.02166
"S_20_00860","ddRADseq","SAMN36656302",NA,NA,"M",NA,"NEH","Akulivik",60.81233,-78.4709,2001,10,9,"HBSC",NA,0.081293,0.58409,0.269362,0.065244,0.00001,NA,NA,NA,NA,NA,NA,19094,18863.1,0.03748,NA,NA,NA
"S_20_00861_rep","ddRADseq","SAMN36656303",NA,NA,"M",NA,"NEH","Akulivik",60.81343,-78.48848,2001,10,9,"HBSC",NA,0.029098,0.539906,0.269496,0.052942,0.108557,NA,NA,NA,NA,NA,NA,19419,19542.9,-0.01918,NA,NA,NA
"S_20_01019","Both","SAMN36656395","OQ554016","Clade D","M",NA,"NEH","Puvirnituq",60.02888889,-77.44305556,2003,9,18,"HBSC","HBSC",0.022431,0.582353,0.315753,0.00001,0.079453,0.5403,0.025374,0.018885,0.132088,0.251842,0.031511,19388,19477.4,-0.0139,611036,592138,0.10706
"S_20_01095_rep","ddRADseq","SAMN36656444",NA,NA,"M",17,"NEH","Cape_Smith",60.72451,-78.44363,2001,10,15,"HBSC",NA,0.036762,0.585064,0.252064,0.080048,0.046062,NA,NA,NA,NA,NA,NA,19262,19404.4,-0.02224,NA,NA,NA
"S_20_01096_rep","ddRADseq","SAMN36656445",NA,NA,"F",42,"NEH","Cape_Smith",60.70253,-78.45242,2001,10,15,"LGR",NA,0.00001,0.050427,0.084727,0.028744,0.836092,NA,NA,NA,NA,NA,NA,19244,19172.5,0.01135,NA,NA,NA
"S_20_01097","ddRADseq","SAMN36656446",NA,NA,"F",19,"NEH","Cape_Smith",60.70583,-78.47769,2001,10,15,"HBSC",NA,0.03091,0.502066,0.26406,0.069431,0.133533,NA,NA,NA,NA,NA,NA,19404,19512.6,-0.01685,NA,NA,NA
"S_20_01098","ddRADseq","SAMN36656447",NA,NA,"M",19,"NEH","Cape_Smith",60.72451,-78.4678,2001,10,15,"HBSC",NA,0.068134,0.380302,0.186511,0.275355,0.089699,NA,NA,NA,NA,NA,NA,19122,19018.2,0.01664,NA,NA,NA
"S_20_01099","ddRADseq","SAMN36656448",NA,NA,"M",18,"NEH","Akulivik",60.72231,-78.49527,2001,10,15,"HBSC",NA,0.046759,0.574316,0.219559,0.09744,0.061926,NA,NA,NA,NA,NA,NA,19241,19136,0.01669,NA,NA,NA
"S_20_02067","ddRADseq","SAMN36656670",NA,NA,"M",NA,"NEH","Akulivik",NA,NA,2017,10,25,"LGR",NA,0.039381,0.00001,0.052163,0.033855,0.874591,NA,NA,NA,NA,NA,NA,19290,19390.7,-0.01573,NA,NA,NA
"S_20_02068","ddRADseq","SAMN36656671",NA,NA,"F",NA,"NEH","Akulivik",NA,NA,2017,10,25,"LGR",NA,0.03832,0.133546,0.00001,0.011593,0.816531,NA,NA,NA,NA,NA,NA,19125,19114.6,0.00166,NA,NA,NA
"S_20_02069","ddRADseq","SAMN36656672",NA,NA,"F",NA,"NEH","Akulivik",60.81,-78.196,2017,NA,NA,"LGR",NA,0.06476,0.03645,0.124143,0.011001,0.763646,NA,NA,NA,NA,NA,NA,18087,17936,0.02604,NA,NA,NA
"S_20_02070","ddRADseq","SAMN36656673",NA,NA,"F",NA,"NEH","Akulivik",NA,NA,2017,10,24,"HBSC",NA,0.013317,0.562843,0.277628,0.064951,0.081261,NA,NA,NA,NA,NA,NA,19214,19492.9,-0.04335,NA,NA,NA
"S_20_02100","ddRADseq","SAMN36656675",NA,NA,"F",NA,"NEH","Akulivik",NA,NA,2018,10,29,"HBSC",NA,0.017525,0.595106,0.216101,0.058709,0.112559,NA,NA,NA,NA,NA,NA,19301,19524,-0.03459,NA,NA,NA
"S_20_02102","ddRADseq","SAMN36656676",NA,NA,"M",NA,"NEH","Akulivik",NA,NA,2018,10,20,"HBSC",NA,0.057584,0.648673,0.215418,0.032238,0.046087,NA,NA,NA,NA,NA,NA,19107,19204.3,-0.01539,NA,NA,NA
"S_20_02103","ddRADseq","SAMN36656677",NA,NA,"F",NA,"NEH","Pointe_Qikirtaujaq",NA,NA,2018,10,16,"HBSC",NA,0.015,0.640328,0.184202,0.054334,0.106136,NA,NA,NA,NA,NA,NA,19356,19536.4,-0.02797,NA,NA,NA
"S_20_02353","ddRADseq","SAMN36656711",NA,NA,"F",NA,"NEH","Akulivik",NA,NA,2018,10,17,"LGR",NA,0.013619,0.106743,0.046463,0.028553,0.804622,NA,NA,NA,NA,NA,NA,19353,19533.2,-0.02793,NA,NA,NA
"S_20_02362","ddRADseq","SAMN36656714",NA,NA,"M",NA,"NEH","Akulivik",NA,NA,2018,10,20,"HBSC",NA,0.030759,0.587966,0.24812,0.029262,0.103894,NA,NA,NA,NA,NA,NA,19335,19413.4,-0.01224,NA,NA,NA
"S_20_02373","ddRADseq","SAMN36656717",NA,NA,"M",NA,"NEH","Akulivik",NA,NA,2018,10,20,"HBSC",NA,0.046616,0.555306,0.28176,0.003186,0.113132,NA,NA,NA,NA,NA,NA,19497,19472.1,0.00388,NA,NA,NA
"S_20_02374","ddRADseq","SAMN36656718",NA,NA,"M",NA,"NEH","Akulivik",NA,NA,2018,10,20,"HBSC",NA,0.033782,0.542047,0.269063,0.03022,0.124889,NA,NA,NA,NA,NA,NA,19110,19356.8,-0.03869,NA,NA,NA
"S_20_02808","ddRADseq","SAMN36656757",NA,NA,"M",46,"NEH","Akulivik",60.792,-78.415,2009,5,10,"HBSC",NA,0.023525,0.516129,0.232564,0.114188,0.113594,NA,NA,NA,NA,NA,NA,19176,19498.1,-0.05003,NA,NA,NA
"S_20_02809","ddRADseq","SAMN36656758",NA,NA,"F",34,"NEH","Akulivik",60.792,-78.415,2009,5,10,"HBSC",NA,0.063828,0.503553,0.230785,0.047259,0.154574,NA,NA,NA,NA,NA,NA,19081,19390.1,-0.04835,NA,NA,NA
"S_20_02869","ddRADseq","SAMN36656764",NA,NA,"M",NA,"NEH","Akulivik",60.806,-78.196,2015,10,10,"LGR",NA,0.00001,0.00001,0.062066,0.067886,0.870028,NA,NA,NA,NA,NA,NA,19338,19383.4,-0.00711,NA,NA,NA
"S_20_03203","ddRADseq","SAMN36656824",NA,NA,"M",NA,"NEH","Puvirnituq",59.51388889,-77.89166667,1998,10,16,"HBSC",NA,0.030498,0.584014,0.247031,0.052922,0.085535,NA,NA,NA,NA,NA,NA,19199,19535.8,-0.05219,NA,NA,NA
"S_20_03210","ddRADseq","SAMN36656826",NA,NA,"M",NA,"NEH","Puvirnituq",59.51388889,-77.89166667,1998,10,16,"HBSC",NA,0.065199,0.614773,0.113542,0.056711,0.149775,NA,NA,NA,NA,NA,NA,19314,19392.1,-0.01222,NA,NA,NA
"S_20_03212","ddRADseq","SAMN36656827",NA,NA,"M",NA,"NEH","Puvirnituq",59.51388889,-77.89166667,1998,10,16,"HBSC",NA,0.075732,0.622137,0.179637,0.067996,0.054499,NA,NA,NA,NA,NA,NA,19338,19237.5,0.01587,NA,NA,NA
"S_20_03339","ddRADseq","SAMN36656833",NA,NA,"F",10,"NEH","Puvirnituq",59.427,-77.759,2007,10,16,"LGR",NA,0.00048,0.00001,0.00001,0.00001,0.99949,NA,NA,NA,NA,NA,NA,19223,19393.6,-0.02657,NA,NA,NA
"S_20_03340","ddRADseq","SAMN36656834",NA,NA,"M",15,"NEH","Puvirnituq",59.427,-77.759,2007,10,16,"LGR",NA,0.042535,0.033031,0.151417,0.00001,0.773007,NA,NA,NA,NA,NA,NA,19251,18922.1,0.05316,NA,NA,NA
"S_20_03341","ddRADseq","SAMN36656835",NA,NA,"M",14,"NEH","Puvirnituq",59.427,-77.759,2007,10,16,"HBSC",NA,0.038918,0.571839,0.256753,0.069984,0.062506,NA,NA,NA,NA,NA,NA,19395,19545.2,-0.02326,NA,NA,NA
"S_20_03342","ddRADseq","SAMN36656836",NA,NA,"M",13,"NEH","Puvirnituq",59.427,-77.759,2007,10,16,"LGR",NA,0.00001,0.00001,0.094309,0.00001,0.905661,NA,NA,NA,NA,NA,NA,19508,19538.5,-0.00473,NA,NA,NA
"S_20_03343","ddRADseq","SAMN36656837",NA,NA,"F",9,"NEH","Puvirnituq",59.427,-77.759,2007,10,16,"LGR",NA,0.009375,0.13512,0.020648,0.027129,0.807727,NA,NA,NA,NA,NA,NA,19338,19506.7,-0.02621,NA,NA,NA
