"ID","Marker","BioSample.Accession","Mitogenome.accession","Mitochondrial.clade","Sex.qPCR","Age","Region","Location","Lat","Lon","Year","Month","Day","Membership.rad.all","Membership.wgs.all","Q1.rad.all","Q2.rad.all","Q3.rad.all","Q4.rad.all","Q5.rad.all","Q1.wgs.all","Q2.wgs.all","Q3.wgs.all","Q4.wgs.all","Q5.wgs.all","Q6.wgs.all","Q1.rad.hbsc","Q2.rad.hbsc","Q3.rad.hbsc","Q1.wgs.hbsc","Q2.wgs.hbsc","Q1.rad.jam","Q2.rad.jam","Q1.wgs.jam","Q2.wgs.jam","O.Hom.rad","E.Hom.rad","F.rad","O.Hom.wgs","E.Hom.wgs","F.wgs"
"S_20_00805","ddRADseq","SAMN36656270",NA,NA,"M",14,"NWH","Arviat",NA,NA,2003,8,9,"HBSC",NA,0.042487,0.409155,0.340366,0.152822,0.05517,NA,NA,NA,NA,NA,NA,0.105368,0.177642,0.71699,NA,NA,NA,NA,NA,NA,19505,19030.1,0.07611,NA,NA,NA
"S_20_00811","Both","SAMN36656276","OQ554009","Clade D","F",NA,"NWH","Churchill",NA,NA,2002,NA,NA,"HBSC","HBSC",0.023841,0.478568,0.328298,0.118835,0.050458,0.485631,0.019993,0.135704,0.11191,0.232281,0.014482,0.340085,0.119215,0.540701,0.312646,0.687354,NA,NA,NA,NA,19413,19490.5,-0.01204,633485,630786,0.01447
"S_20_00828","ddRADseq","SAMN36656285",NA,NA,"F",18,"NWH","Chesterfield_Inlet",NA,NA,1999,9,18,"HBSC",NA,0.025683,0.649238,0.163814,0.091327,0.069938,NA,NA,NA,NA,NA,NA,0.636378,0.06765,0.295972,NA,NA,NA,NA,NA,NA,18893,19393.6,-0.07839,NA,NA,NA
"S_20_00829","ddRADseq","SAMN36656286",NA,NA,"M",36,"NWH","Chesterfield_Inlet",NA,NA,1999,9,22,"HBSC",NA,0.045874,0.634219,0.195986,0.082975,0.040945,NA,NA,NA,NA,NA,NA,0.632783,0.156436,0.210781,NA,NA,NA,NA,NA,NA,19617,19271.4,0.05453,NA,NA,NA
"S_20_00830","Both","SAMN36656287","OQ554010","Clade D","F",29,"NWH","Chesterfield_Inlet",NA,NA,1999,9,22,"HBSC","HBSC",0.022794,0.651987,0.219925,0.034206,0.071088,0.601993,0.007351,0.016338,0.081238,0.248564,0.044516,0.573017,0.101642,0.325341,0.472978,0.527022,NA,NA,NA,NA,19207,19428.1,-0.03452,634587,637751.4,-0.01679
"S_20_00831","ddRADseq","SAMN36656288",NA,NA,"M",34,"NWH","Chesterfield_Inlet",NA,NA,1999,9,18,"HBSC",NA,0.019939,0.591002,0.320893,0.065734,0.002433,NA,NA,NA,NA,NA,NA,0.56674,0.119145,0.314115,NA,NA,NA,NA,NA,NA,18650,18392,0.04341,NA,NA,NA
"S_20_00832","ddRADseq","SAMN36656289",NA,NA,NA,19,"NWH","Chesterfield_Inlet",NA,NA,1999,9,22,"HBSC",NA,0.043464,0.640791,0.199533,0.083361,0.032852,NA,NA,NA,NA,NA,NA,0.373507,0.192363,0.43413,NA,NA,NA,NA,NA,NA,19354,19369,-0.00236,NA,NA,NA
"S_20_00833","ddRADseq","SAMN36656290",NA,NA,"F",16,"NWH","Chesterfield_Inlet",NA,NA,1999,NA,NA,"HBSC",NA,0.034536,0.634909,0.25605,0.049686,0.024819,NA,NA,NA,NA,NA,NA,0.315713,0.043834,0.640453,NA,NA,NA,NA,NA,NA,19282,19489.8,-0.03232,NA,NA,NA
"S_20_00834","ddRADseq","SAMN36656291",NA,NA,"M",21,"NWH","Chesterfield_Inlet",NA,NA,1999,NA,NA,"HBSC",NA,0.034497,0.594556,0.277338,0.048027,0.045582,NA,NA,NA,NA,NA,NA,0.646383,0.088892,0.264724,NA,NA,NA,NA,NA,NA,19203,19111.2,0.01462,NA,NA,NA
"S_20_01022","Both","SAMN36656398","OQ554017","Clade D","F",5,"NWH","Whale_Cove",NA,NA,1997,8,10,"HBSC","HBSC",0.0268,0.472075,0.451968,0.049147,0.00001,0.670346,0.030588,0.015015,0.078465,0.200367,0.005218,0.229447,0.025593,0.74496,0.454804,0.545196,NA,NA,NA,NA,18735,18386.2,0.05854,622543,604704.1,0.0993
"S_20_01074","ddRADseq","SAMN36656427",NA,NA,"F",21,"NWH","Chesterfield_Inlet",NA,NA,1999,9,22,"HBSC",NA,0.009541,0.602457,0.22438,0.061488,0.102133,NA,NA,NA,NA,NA,NA,0.658643,0.116641,0.224717,NA,NA,NA,NA,NA,NA,19203,19479.9,-0.04305,NA,NA,NA
"S_20_01076","ddRADseq","SAMN36656428",NA,NA,"M",30,"NWH","Chesterfield_Inlet",NA,NA,1999,9,19,"HBSC",NA,0.022057,0.6503,0.145226,0.094681,0.087735,NA,NA,NA,NA,NA,NA,0.674013,0.162104,0.163883,NA,NA,NA,NA,NA,NA,17452,18900.3,-0.23475,NA,NA,NA
"S_20_01077","ddRADseq","SAMN36656429",NA,NA,"M",35,"NWH","Chesterfield_Inlet",NA,NA,1999,9,18,"HBSC",NA,0.015962,0.122827,0.209079,0.026384,0.625748,NA,NA,NA,NA,NA,NA,0.399349,0.163853,0.436798,NA,NA,NA,NA,NA,NA,18673,18594,0.01308,NA,NA,NA
"S_20_01078","Both","SAMN36656430","OQ554025","Clade D","F",4,"NWH","Chesterfield_Inlet_Fish Bay",NA,NA,1999,9,15,"HBSC","HBSC",0.00001,0.610859,0.326556,0.040792,0.021784,0.675668,0.021314,0.031541,0.085227,0.185186,0.001063,0.418666,0.042996,0.538338,0.49943,0.50057,NA,NA,NA,NA,19183,19162.5,0.00325,576102,548486.8,0.16707
"S_20_01079","Both","SAMN36656431","OQ554026","Clade D","F",17,"NWH","Chesterfield_Inlet",NA,NA,1999,9,NA,"HBSC","HBSC",0.013281,0.445769,0.431594,0.077198,0.032158,0.664037,0.027066,0.03088,0.087828,0.173412,0.016776,0.00001,0.00001,0.99998,0.372342,0.627658,NA,NA,NA,NA,19451,19316.5,0.02116,614366,587730.1,0.15141
"S_20_01080","ddRADseq","SAMN36656432",NA,NA,"F",9,"NWH","Chesterfield_Inlet",NA,NA,1999,9,NA,"HBSC",NA,0.043688,0.634868,0.258298,0.063136,0.00001,NA,NA,NA,NA,NA,NA,0.382886,0.064606,0.552508,NA,NA,NA,NA,NA,NA,19388,19518.8,-0.0203,NA,NA,NA
"S_20_01081","ddRADseq","SAMN36656433",NA,NA,NA,33,"NWH","Chesterfield_Inlet",NA,NA,1999,9,22,"HBSC",NA,0.040865,0.54839,0.2562,0.084011,0.070535,NA,NA,NA,NA,NA,NA,0.732235,0.117415,0.150349,NA,NA,NA,NA,NA,NA,19400,19495.3,-0.0148,NA,NA,NA
"S_20_01230","lcWGS","SAMN36656485","OQ554050","Clade D","M",NA,"NWH","Arviat",NA,NA,2009,8,20,NA,"HBSC",NA,NA,NA,NA,NA,0.636412,0.021891,0.010999,0.082648,0.241723,0.006327,NA,NA,NA,0.521679,0.478321,NA,NA,NA,NA,NA,NA,NA,631879,619947,0.06499
"S_20_01233","lcWGS","SAMN36656486","OQ554051","Clade D","M",NA,"NWH","Arviat",NA,NA,2009,8,20,NA,"HBSC",NA,NA,NA,NA,NA,0.688242,0.00001,0.006818,0.085566,0.217481,0.001882,NA,NA,NA,0.525401,0.474599,NA,NA,NA,NA,NA,NA,NA,635173,629202.1,0.0321
"S_20_01250","lcWGS","SAMN36656487","OQ554052","Clade D","M",13,"NWH","Arviat_McConnell_River",NA,NA,1999,8,11,NA,"HBSC",NA,NA,NA,NA,NA,0.621172,0.01147,0.022953,0.054562,0.245797,0.044047,NA,NA,NA,0.440152,0.559848,NA,NA,NA,NA,NA,NA,NA,636657,643550.3,-0.03629
"S_20_01282","lcWGS","SAMN36656497","OQ554062","Clade D","F",7,"NWH","Arviat_Sentry_Island",NA,NA,2005,8,24,NA,"HBSC",NA,NA,NA,NA,NA,0.602377,0.003789,0.039948,0.097417,0.210726,0.045743,NA,NA,NA,0.384951,0.615049,NA,NA,NA,NA,NA,NA,NA,628676,638779.5,-0.05349
"S_20_01288","lcWGS","SAMN36656498","OQ554063","Clade D","F",22,"NWH",NA,NA,NA,1999,8,25,NA,"HBSC",NA,NA,NA,NA,NA,0.593192,0.006369,0.00001,0.117996,0.252353,0.030081,NA,NA,NA,0.565767,0.434233,NA,NA,NA,NA,NA,NA,NA,636983,635739.6,0.00662
"S_20_01290","lcWGS","SAMN36656499","OQ554064","Clade A","F",38,"NWH","Sannirut",NA,NA,1999,8,19,NA,"HBSC",NA,NA,NA,NA,NA,0.611037,0.020497,0.031256,0.085422,0.214949,0.03684,NA,NA,NA,0.392131,0.607869,NA,NA,NA,NA,NA,NA,NA,632357,624475.6,0.04264
"S_20_01294","lcWGS","SAMN36656500","OQ554065",NA,"M",17,"NWH","Arviat Point",NA,NA,2005,7,13,NA,"HBSC",NA,NA,NA,NA,NA,0.272943,0.00001,0.477298,0.058699,0.150291,0.040759,NA,NA,NA,0.375331,0.624669,NA,NA,NA,NA,NA,NA,NA,576091,636840.1,-0.32288
"S_20_01296","lcWGS","SAMN36656501","OQ554066","Clade D","M",13,"NWH","Arviat Point",NA,NA,2005,7,13,NA,"HBSC",NA,NA,NA,NA,NA,0.499031,0.010763,0.14864,0.066603,0.222139,0.052824,NA,NA,NA,0.286549,0.713451,NA,NA,NA,NA,NA,NA,NA,640367,638030.8,0.0124
"S_20_01298","lcWGS","SAMN36656502","OQ554067","Clade D","F",25,"NWH","Arviat",NA,NA,1999,8,19,NA,"HBSC",NA,NA,NA,NA,NA,0.632288,0.008111,0.013223,0.049591,0.265647,0.03114,NA,NA,NA,0.562061,0.437939,NA,NA,NA,NA,NA,NA,NA,641413,643607.6,-0.01155
"S_20_01308","lcWGS","SAMN36656503","OQ554068","Clade D","M",33,"NWH","Arviat Point",NA,NA,2005,8,NA,NA,"HBSC",NA,NA,NA,NA,NA,0.624659,0.00312,0.029675,0.041553,0.289333,0.01166,NA,NA,NA,0.358288,0.641712,NA,NA,NA,NA,NA,NA,NA,638542,639194.2,-0.00345
"S_20_01310","lcWGS","SAMN36656504","OQ554069","Clade D","F",16,"NWH","Arviat_Qiqiqtaarjuk",NA,NA,1999,8,19,NA,"HBSC",NA,NA,NA,NA,NA,0.655652,0.015037,0.016688,0.046823,0.22014,0.04566,NA,NA,NA,0.514838,0.485162,NA,NA,NA,NA,NA,NA,NA,634263,634560.5,-0.00159
"S_20_01317","lcWGS","SAMN36656505","OQ554070","Clade A","M",21,"NWH","Wilson_Bay",NA,NA,1997,8,15,NA,"HBSC",NA,NA,NA,NA,NA,0.598342,0.002049,0.038194,0.066419,0.239453,0.055542,NA,NA,NA,0.386436,0.613564,NA,NA,NA,NA,NA,NA,NA,635936,639508.1,-0.01891
"S_20_01322","lcWGS","SAMN36656506","OQ554071","Clade D","M",10,"NWH","Whale_Cove",NA,NA,1997,8,9,NA,"HBSC",NA,NA,NA,NA,NA,0.636131,0.014187,0.01975,0.068225,0.238126,0.023581,NA,NA,NA,0.436669,0.563331,NA,NA,NA,NA,NA,NA,NA,636813,636814.2,-0.00001
"S_20_01363","lcWGS","SAMN36656518","OQ554083","Clade D","F",39,"NWH","Arviaraajut",NA,NA,2014,7,30,NA,"HBSC",NA,NA,NA,NA,NA,0.60811,0.031614,0.007848,0.104234,0.21337,0.034824,NA,NA,NA,0.615125,0.384875,NA,NA,NA,NA,NA,NA,NA,622179,604951.7,0.09606
"S_20_01366","lcWGS","SAMN36656519","OQ554084","Clade A","F",13,"NWH","Arviat_Point",NA,NA,2014,7,28,NA,"HBSC",NA,NA,NA,NA,NA,0.635042,0.01077,0.02004,0.037077,0.26243,0.034642,NA,NA,NA,0.376704,0.623296,NA,NA,NA,NA,NA,NA,NA,636334,637136.7,-0.00427
"S_20_01374","lcWGS","SAMN36656520","OQ554085","Clade D","M",12,"NWH","Arviat",NA,NA,2008,8,18,NA,"HBSC",NA,NA,NA,NA,NA,0.566311,0.00001,0.03255,0.09131,0.258048,0.051772,NA,NA,NA,0.481096,0.518904,NA,NA,NA,NA,NA,NA,NA,633204,642672.9,-0.04991
"S_20_01375","lcWGS","SAMN36656521","OQ554086","Clade D","M",18,"NWH","Arviat",NA,NA,1999,8,NA,NA,"HBSC",NA,NA,NA,NA,NA,0.542713,0.015624,0.072735,0.08391,0.249786,0.035231,NA,NA,NA,0.332173,0.667827,NA,NA,NA,NA,NA,NA,NA,631408,623138.7,0.04484
"S_20_01419","lcWGS","SAMN36656537","OQ554102","Clade D","M",NA,"NWH",NA,NA,NA,2011,8,6,NA,"HBSC",NA,NA,NA,NA,NA,0.637922,0.017637,0.013354,0.071966,0.257259,0.001861,NA,NA,NA,0.421214,0.578786,NA,NA,NA,NA,NA,NA,NA,637894,631488.2,0.03434
"S_20_01514","lcWGS","SAMN36656561","OQ554127","Clade D","F",NA,"NWH","Arviat",NA,NA,2012,8,12,NA,"HBSC",NA,NA,NA,NA,NA,0.593683,0.024025,0.018978,0.075496,0.259688,0.02813,NA,NA,NA,0.48801,0.51199,NA,NA,NA,NA,NA,NA,NA,633328,620974.5,0.06722
"S_20_01516","lcWGS","SAMN36656562","OQ554128","Clade D","M",NA,"NWH","Arviat",NA,NA,2012,8,27,NA,"HBSC",NA,NA,NA,NA,NA,0.636263,0.00001,0.031801,0.032474,0.265249,0.034202,NA,NA,NA,0.54303,0.45697,NA,NA,NA,NA,NA,NA,NA,635405,638090.6,-0.01426
"S_20_01551","lcWGS","SAMN36656567","OQ554133","Clade C","M",NA,"NWH","Arviat_McConnell_River",60.43613,-94.2353,2010,7,28,NA,"HBSC",NA,NA,NA,NA,NA,0.636117,0.00001,0.021531,0.058523,0.235612,0.048206,NA,NA,NA,0.418303,0.581697,NA,NA,NA,NA,NA,NA,NA,635024,639978.1,-0.02619
"S_20_01553","lcWGS","SAMN36656568","OQ554134","Clade D","M",32,"NWH","Wolf_Esker_Reef",NA,NA,2011,8,9,NA,"HBSC",NA,NA,NA,NA,NA,0.522187,0.020433,0.12602,0.051308,0.221501,0.058552,NA,NA,NA,0.274222,0.725778,NA,NA,NA,NA,NA,NA,NA,634609,635093.6,-0.00258
"S_20_01555","lcWGS","SAMN36656569","OQ554135","Clade D","F",43,"NWH","Point_Amarualik",NA,NA,2014,8,23,NA,"HBSC",NA,NA,NA,NA,NA,0.657853,0.011335,0.021273,0.079837,0.205672,0.024031,NA,NA,NA,0.525247,0.474753,NA,NA,NA,NA,NA,NA,NA,635196,633250.8,0.01038
"S_20_01562","lcWGS","SAMN36656571","OQ554137","Clade D","F",NA,"NWH","Arviat_Sentry_Island",NA,NA,2009,8,24,NA,"HBSC",NA,NA,NA,NA,NA,0.58594,0.021349,0.004623,0.140988,0.219306,0.027795,NA,NA,NA,0.481436,0.518564,NA,NA,NA,NA,NA,NA,NA,630108,620998.5,0.0495
"S_20_01567","lcWGS","SAMN36656572","OQ554138","Clade D","F",NA,"NWH","Wolf_Esker_Reef",NA,NA,2009,8,25,NA,"HBSC",NA,NA,NA,NA,NA,0.891906,0.016174,0.00001,0.08278,0.00001,0.00912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,632749,626992.6,0.03102
"S_20_01590","lcWGS","SAMN36656575","OQ554141","Clade D","M",NA,"NWH","Arviat_Sentry_Island",NA,NA,2010,7,30,NA,"HBSC",NA,NA,NA,NA,NA,0.517733,0.028364,0.122239,0.056746,0.197748,0.07717,NA,NA,NA,0.271447,0.728553,NA,NA,NA,NA,NA,NA,NA,641012,635068.6,0.03167
"S_20_01594","lcWGS","SAMN36656576","OQ554142","Clade D","F",NA,"NWH","Arviat_McConnell_River",NA,NA,2009,7,26,NA,"HBSC",NA,NA,NA,NA,NA,0.49192,0.016866,0.13164,0.081775,0.239814,0.037985,NA,NA,NA,0.281738,0.718262,NA,NA,NA,NA,NA,NA,NA,633857,628476.3,0.02891
"S_20_03508","ddRADseq","SAMN36656873",NA,NA,"M",NA,"NWH","Churchill",58.71,-94.195,1992,7,4,"HBSC",NA,0.005639,0.559152,0.266644,0.049754,0.118811,NA,NA,NA,NA,NA,NA,0.453199,0.084222,0.462579,NA,NA,NA,NA,NA,NA,19485,19534.9,-0.00774,NA,NA,NA
"S_20_03512","ddRADseq","SAMN36656877",NA,NA,"M",NA,"NWH","Churchill",NA,NA,2015,7,14,"HBSC",NA,0.038949,0.388225,0.329971,0.160749,0.082105,NA,NA,NA,NA,NA,NA,0.285657,0.164318,0.550025,NA,NA,NA,NA,NA,NA,19525,19136,0.06146,NA,NA,NA
"S_20_03514","ddRADseq","SAMN36656878",NA,NA,"M",NA,"NWH","Churchill",NA,NA,2015,7,11,"HBSC",NA,0.036845,0.381341,0.309396,0.157811,0.114607,NA,NA,NA,NA,NA,NA,0.274326,0.191069,0.534605,NA,NA,NA,NA,NA,NA,19699,19461.2,0.03698,NA,NA,NA
"S_20_03515","Both","SAMN36656879","MW316240    ",NA,"M",NA,"NWH","Churchill",NA,NA,2015,7,12,"HBSC","HBSC",0.044688,0.323072,0.459322,0.084302,0.088616,0.522675,0.025615,0.113272,0.112446,0.208539,0.017453,0.236173,0.059381,0.704446,0.33927,0.66073,NA,NA,NA,NA,19000,18351.5,0.10878,623394,609974.2,0.07404
"S_20_03516","ddRADseq","SAMN36656880",NA,NA,NA,NA,"NWH","Churchill",NA,NA,2015,7,14,"HBSC",NA,0.038416,0.352588,0.371192,0.119117,0.118687,NA,NA,NA,NA,NA,NA,0.313384,0.121332,0.565284,NA,NA,NA,NA,NA,NA,19193,18895.4,0.04776,NA,NA,NA
"S_20_03517","Both","SAMN36656881","MW316242    ",NA,"F",NA,"NWH","Churchill",NA,NA,2015,8,8,"HBSC","HBSC",0.036253,0.414319,0.287253,0.153565,0.108611,0.52299,0.01752,0.135202,0.055342,0.229845,0.039102,0.074869,0.138533,0.786598,0.278158,0.721842,NA,NA,NA,NA,19554,19380.5,0.02713,635063,631153.5,0.02095
"S_20_03519","ddRADseq","SAMN36656882",NA,NA,"F",NA,"NWH","Churchill",NA,NA,2015,7,10,"HBSC",NA,0.030443,0.34571,0.344965,0.168817,0.110065,NA,NA,NA,NA,NA,NA,0.207886,0.149952,0.642162,NA,NA,NA,NA,NA,NA,19401,19275.5,0.01978,NA,NA,NA
"S_20_03520","ddRADseq","SAMN36656883",NA,NA,"F",NA,"NWH","Churchill",NA,NA,2015,7,10,"HBSC",NA,0.054958,0.368495,0.391535,0.140631,0.044381,NA,NA,NA,NA,NA,NA,0.285727,0.118187,0.596086,NA,NA,NA,NA,NA,NA,19525,18909.4,0.09799,NA,NA,NA
"S_20_03521","ddRADseq","SAMN36656884",NA,NA,"M",NA,"NWH","Churchill",NA,NA,2015,7,14,"HBSC",NA,0.020319,0.397665,0.351838,0.169921,0.060257,NA,NA,NA,NA,NA,NA,0.246381,0.104787,0.648832,NA,NA,NA,NA,NA,NA,19499,19419.1,0.01245,NA,NA,NA
"S_20_00642","ddRADseq","SAMN36656153",NA,NA,"F",40,"NHB","Coral_Harbour",64.074473,-83.160454,1993,7,25,"HBSC",NA,0.035453,0.586405,0.329324,0.008653,0.040165,NA,NA,NA,NA,NA,NA,0.622716,0.134997,0.242287,NA,NA,NA,NA,NA,NA,18843,18644.8,0.03274,NA,NA,NA
"S_20_00643","ddRADseq","SAMN36656154",NA,NA,"M",32,"NHB","Coral_Harbour",63.730596,-83.551415,1993,7,27,"HBSC",NA,0.034379,0.601842,0.340847,0.004885,0.018047,NA,NA,NA,NA,NA,NA,0.675184,0.06783,0.256985,NA,NA,NA,NA,NA,NA,19209,19076.1,0.02124,NA,NA,NA
"S_20_00644","ddRADseq","SAMN36656155",NA,NA,"F",22,"NHB","Coral_Harbour",NA,NA,1993,7,26,"HBSC",NA,0.030355,0.541559,0.375229,0.001122,0.051734,NA,NA,NA,NA,NA,NA,0.709898,0.089728,0.200374,NA,NA,NA,NA,NA,NA,18926,18910.9,0.00244,NA,NA,NA
"S_20_00645","ddRADseq","SAMN36656156",NA,NA,"M",28,"NHB","Coral_Harbour",63.971479,-83.57374,1993,7,26,"HBSC",NA,0.004138,0.588473,0.30486,0.039953,0.062576,NA,NA,NA,NA,NA,NA,0.701641,0.049691,0.248668,NA,NA,NA,NA,NA,NA,19083,19271.2,-0.02963,NA,NA,NA
"S_20_00924","ddRADseq","SAMN36656339",NA,NA,"M",53,"NHB","Repulse_Bay",NA,NA,2002,8,3,"HBSC",NA,0.020833,0.484814,0.456184,0.038159,0.00001,NA,NA,NA,NA,NA,NA,0.18084,0.072459,0.746701,NA,NA,NA,NA,NA,NA,18947,18727.2,0.03607,NA,NA,NA
"S_20_00925","ddRADseq","SAMN36656340",NA,NA,"F",17,"NHB","Repulse_Bay_Hurd Channel",NA,NA,2002,9,13,"HBSC",NA,0.033266,0.515205,0.364973,0.048621,0.037935,NA,NA,NA,NA,NA,NA,0.04171,0.092053,0.866236,NA,NA,NA,NA,NA,NA,19103,19212,-0.01724,NA,NA,NA
"S_20_00926","ddRADseq","SAMN36656341",NA,NA,"M",24,"NHB","Repulse_Bay_Lyon Inlet",NA,NA,2002,9,NA,"HBSC",NA,0.013255,0.637264,0.224886,0.063536,0.061059,NA,NA,NA,NA,NA,NA,0.571689,0.099077,0.329234,NA,NA,NA,NA,NA,NA,19078,19456.1,-0.05892,NA,NA,NA
"S_20_00927","ddRADseq","SAMN36656342",NA,NA,"M",22,"NHB","Repulse_Bay_Nauyad",NA,NA,2002,9,22,"HBSC",NA,0.020709,0.617012,0.286221,0.070429,0.005629,NA,NA,NA,NA,NA,NA,0.607098,0.050908,0.341993,NA,NA,NA,NA,NA,NA,19450,19519.1,-0.01072,NA,NA,NA
"S_20_00928","ddRADseq","SAMN36656343",NA,NA,"M",36,"NHB","Coral_Harbour",63.730596,-83.551415,1993,7,26,"HBSC",NA,0.03899,0.630116,0.259751,0.04421,0.026932,NA,NA,NA,NA,NA,NA,0.621338,0.091973,0.286689,NA,NA,NA,NA,NA,NA,19267,19446.3,-0.02792,NA,NA,NA
"S_20_00929","Both","SAMN36656344","OQ554012","Clade D","M",27,"NHB","Coral_Harbour",NA,NA,1993,7,27,"HBSC","HBSC",0.037136,0.713726,0.193085,0.044544,0.011509,0.571014,0.005503,0.006914,0.108146,0.265664,0.042759,0.673145,0.178296,0.148559,0.583677,0.416323,NA,NA,NA,NA,19450,19544.4,-0.01462,635450,636365,-0.00486
"S_20_00930","ddRADseq","SAMN36656345",NA,NA,"F",42,"NHB","Coral_Harbour",64.068091,-83.267654,1993,7,26,"HBSC",NA,0.024707,0.460093,0.439658,0.065295,0.010246,NA,NA,NA,NA,NA,NA,0.00001,0.00001,0.99998,NA,NA,NA,NA,NA,NA,18835,18586.2,0.04128,NA,NA,NA
"S_20_00943","ddRADseq","SAMN36656346",NA,NA,"M",37,"NHB","Coral_Harbour",64.108744,-83.117867,1996,9,11,"HBSC",NA,0.043602,0.602807,0.252659,0.06582,0.035112,NA,NA,NA,NA,NA,NA,0.490842,0.13616,0.372998,NA,NA,NA,NA,NA,NA,19205,18968,0.03814,NA,NA,NA
"S_20_00944","Both","SAMN36656347","OQ554013","Clade D","M",23,"NHB","Coral_Harbour",64.108744,-83.117867,1996,9,25,"HBSC","HBSC",0.037851,0.387861,0.316071,0.166168,0.09205,0.541058,0.048232,0.09797,0.070994,0.215532,0.026215,0.217802,0.126842,0.655356,0.297916,0.702084,NA,NA,NA,NA,19477,19498.8,-0.00339,594476,569317.9,0.14729
"S_20_00945","ddRADseq","SAMN36656348",NA,NA,"F",25,"NHB","Coral_Harbour",64.108744,-83.117867,1996,9,25,"HBSC",NA,0.054074,0.405041,0.381605,0.13002,0.02926,NA,NA,NA,NA,NA,NA,0.214639,0.161189,0.624172,NA,NA,NA,NA,NA,NA,19193,19014.6,0.02859,NA,NA,NA
"S_20_00948","Both","SAMN36656349","OQ554014","Clade D","F",8,"NHB","Coral_Harbour",64.108744,-83.117867,1996,9,16,"HBSC","HBSC",0.049365,0.355472,0.411242,0.169271,0.01465,0.550232,0.018938,0.110033,0.102787,0.218,0.00001,0.305638,0.104478,0.589884,0.325014,0.674986,NA,NA,NA,NA,18211,17799.5,0.07244,624484,600538.2,0.13362
"S_20_00951","ddRADseq","SAMN36656350",NA,NA,"M",26,"NHB","Repulse_Bay_White Island",NA,NA,2001,8,27,"HBSC",NA,0.00001,0.366823,0.633147,0.00001,0.00001,NA,NA,NA,NA,NA,NA,0.00001,0.00001,0.99998,NA,NA,NA,NA,NA,NA,18601,17992.1,0.10536,NA,NA,NA
"S_20_00952","ddRADseq","SAMN36656351",NA,NA,"M",15,"NHB","Repulse_Bay",NA,NA,2002,9,22,"HBSC",NA,0.011324,0.669445,0.207332,0.054096,0.057803,NA,NA,NA,NA,NA,NA,0.529646,0.125898,0.344456,NA,NA,NA,NA,NA,NA,19298,19537.1,-0.03705,NA,NA,NA
"S_20_00954","ddRADseq","SAMN36656352",NA,NA,"F",14,"NHB","Repulse_Bay_White Island",NA,NA,2001,8,27,"HBSC",NA,0.023492,0.486288,0.383154,0.107056,0.00001,NA,NA,NA,NA,NA,NA,0.121093,0.064406,0.814501,NA,NA,NA,NA,NA,NA,19432,19530.6,-0.01529,NA,NA,NA
"S_20_00955","ddRADseq","SAMN36656353",NA,NA,"M",44,"NHB","Repulse_Bay_Near Tikiraq",NA,NA,2001,9,3,"HBSC",NA,0.037826,0.606283,0.326277,0.022552,0.007063,NA,NA,NA,NA,NA,NA,0.430219,0.00001,0.569771,NA,NA,NA,NA,NA,NA,19281,19237,0.00695,NA,NA,NA
"S_20_00957","ddRADseq","SAMN36656354",NA,NA,"F",21,"NHB","Repulse_Bay",NA,NA,2001,9,20,"HBSC",NA,0.037966,0.55924,0.342195,0.018981,0.041618,NA,NA,NA,NA,NA,NA,0.391175,0.019761,0.589063,NA,NA,NA,NA,NA,NA,18990,18653.1,0.05555,NA,NA,NA
"S_20_00959","ddRADseq","SAMN36656355",NA,NA,"M",10,"NHB","Repulse_Bay",NA,NA,2002,9,22,"HBSC",NA,0.033313,0.593718,0.297962,0.035579,0.039428,NA,NA,NA,NA,NA,NA,0.487786,0.058683,0.453532,NA,NA,NA,NA,NA,NA,19416,19367.4,0.00761,NA,NA,NA
"S_20_01029","ddRADseq","SAMN36656403",NA,NA,"M",NA,"NHB","Repulse_Bay",NA,NA,1997,8,28,"HBSC",NA,0.024314,0.490806,0.450279,0.031838,0.002762,NA,NA,NA,NA,NA,NA,0.4128,0.006311,0.580889,NA,NA,NA,NA,NA,NA,18478,17938.3,0.09378,NA,NA,NA
"S_20_01030","ddRADseq","SAMN36656404",NA,NA,"F",NA,"NHB","Repulse_Bay",NA,NA,1997,8,23,"HBSC",NA,0.012679,0.582202,0.316027,0.046174,0.042919,NA,NA,NA,NA,NA,NA,0.434856,0.050272,0.514872,NA,NA,NA,NA,NA,NA,19142,19277.2,-0.02129,NA,NA,NA
"S_20_01031","ddRADseq","SAMN36656405",NA,NA,NA,NA,"NHB","Repulse_Bay",66.51300049,-83.92401123,2006,8,12,"HBSC",NA,0.060689,0.334406,0.50347,0.090817,0.010618,NA,NA,NA,NA,NA,NA,0.12248,0.109153,0.768367,NA,NA,NA,NA,NA,NA,17914,17177.9,0.13634,NA,NA,NA
"S_20_01044","ddRADseq","SAMN36656410",NA,NA,NA,34,"NHB","Coral_Harbour",NA,NA,1999,NA,NA,"HBSC",NA,0.023113,0.663548,0.290906,0.00001,0.022423,NA,NA,NA,NA,NA,NA,0.698944,0.054883,0.246174,NA,NA,NA,NA,NA,NA,18762,18822.1,-0.00978,NA,NA,NA
