"ID_GQ","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","Q10","K","ID_rcpt","Region1","Location","Year","Month","Day","Community","Haplo"
"S_20_00901",1e-05,0.068424,0.07056,0.861007,NA,NA,NA,NA,NA,NA,4,"DL2003_S_17905","SEH","Little_Whale_River_Qilalugarsiuviup_Kuunga",2003,7,23,"DFO_MPO","HL001"
"S_20_00903",0.023334,0.512028,0.057937,0.406701,NA,NA,NA,NA,NA,NA,4,"DL2003_S_1855","SEH","Little_Whale_River_Qilalugarsiuviup_Kuunga",2003,7,27,"DFO_MPO","HL003"
"S_20_00904",0.122984,0.65223,0.108654,0.116131,NA,NA,NA,NA,NA,NA,4,"DL2003_S_5059","SEH","Little_Whale_River_Qilalugarsiuviup_Kuunga",2003,7,27,"DFO_MPO","HL003"
"S_20_00905",0.073863,0.750825,0.11597,0.059342,NA,NA,NA,NA,NA,NA,4,"NQ03_5015","SHS","Falaise_Innijuaq",2003,6,28,"Salluit","HL011"
"S_20_00907",0.082593,0.652485,0.092744,0.172179,NA,NA,NA,NA,NA,NA,4,"NQ03_5049","SHS","Pointe_Akulivik",2003,6,26,"Kangiqsujuaq","HL053"
"S_20_00908",0.106851,0.705949,0.097786,0.089413,NA,NA,NA,NA,NA,NA,4,"NQ03_5051","SHS","Pointe_Akulivik",2003,6,27,"Kangiqsujuaq","HL001"
"S_20_00912",0.071073,0.719452,0.081283,0.128192,NA,NA,NA,NA,NA,NA,4,"NQ03_5056","SHS","Kangiqsujuaq",2003,6,15,"Kangiqsujuaq","HL004"
"S_20_00913",0.070131,0.761674,0.122498,0.045697,NA,NA,NA,NA,NA,NA,4,"NQ03_5057","SHS","Kangiqsujuaq",2003,7,10,"Kangiqsujuaq","HL012"
"S_20_00914",0.059522,0.748166,0.087384,0.104928,NA,NA,NA,NA,NA,NA,4,"NQ03_5058","SHS","Kangiqsujuaq",2003,6,22,"Kangiqsujuaq","HL014"
"S_20_00915",0.077641,0.692656,0.187816,0.041887,NA,NA,NA,NA,NA,NA,4,"NQ03_5108","SHS","Camp_Imilimmiut",2003,6,16,"Kangirsuk","HL001"
"S_20_00916_rep",0.09769,0.677984,0.057539,0.166787,NA,NA,NA,NA,NA,NA,4,"NQ03_5112","UNG","Kangirsuk",2003,6,19,"Kangirsuk","HL001"
"S_20_00917",0.107055,0.67625,0.065127,0.151568,NA,NA,NA,NA,NA,NA,4,"NQ03_5113","UNG","Kangirsuk",2003,6,19,"Kangirsuk","HL001"
"S_20_00918_rep",0.068779,0.759556,0.075681,0.095984,NA,NA,NA,NA,NA,NA,4,"NQ03_5115","UNG","Kangirsuk",2003,6,19,"Kangirsuk","HL054"
"S_20_00920",0.074034,0.746658,0.12626,0.053048,NA,NA,NA,NA,NA,NA,4,"NQ03_5118","SHS","Camp_Imilimmiut",2003,6,16,"Kangirsuk","HL001"
"S_20_00921_rep",0.059484,0.71585,0.082673,0.141993,NA,NA,NA,NA,NA,NA,4,"NQ03_5120","UNG","Kangirsuk",2003,6,19,"Kangirsuk","HL008"
"S_20_00924",0.116224,0.719351,0.13155,0.032876,NA,NA,NA,NA,NA,NA,4,"ARRB_02_1177","NHB","Repulse_Bay",2002,8,3,"Naujaat","HL016"
"S_20_00925",0.102433,0.688571,0.113647,0.095349,NA,NA,NA,NA,NA,NA,4,"ARRB_02_1179","NHB","Repulse_Bay_Hurd Channel",2002,9,13,"Naujaat","HL001"
"S_20_00926",0.095497,0.756039,0.064288,0.084177,NA,NA,NA,NA,NA,NA,4,"ARRB_02_1186","NHB","Repulse_Bay_Lyon Inlet",2002,9,NA,"Naujaat","HL055"
"S_20_00927",0.1184,0.740729,0.09154,0.049331,NA,NA,NA,NA,NA,NA,4,"ARRB_02_1187","NHB","Repulse_Bay_Nauyad",2002,9,22,"Naujaat","HL003"
"S_20_00928",0.07201,0.781103,0.087285,0.059602,NA,NA,NA,NA,NA,NA,4,"FMMM_CH_009","NHB","Coral_Harbour",1993,7,26,"Coral Harbour","HL013"
"S_20_00929",0.074702,0.789971,0.106903,0.028423,NA,NA,NA,NA,NA,NA,4,"FMMM_CH_012","NHB","Coral_Harbour",1993,7,27,"Coral Harbour","HL009"
"S_20_00930",0.130181,0.670232,0.122099,0.077488,NA,NA,NA,NA,NA,NA,4,"FMMM_CH_017","NHB","Coral_Harbour",1993,7,26,"Coral Harbour","HL018"
"S_20_00943",0.110303,0.712898,0.119941,0.056858,NA,NA,NA,NA,NA,NA,4,"B96_253_COH","NHB","Coral_Harbour",1996,9,11,"Coral Harbour","HL012"
"S_20_00944",0.209295,0.550203,0.077271,0.163231,NA,NA,NA,NA,NA,NA,4,"B96_254_COH","NHB","Coral_Harbour",1996,9,25,"Coral Harbour","HL001"
"S_20_00945",0.182,0.591649,0.146636,0.079715,NA,NA,NA,NA,NA,NA,4,"B96_255_COH","NHB","Coral_Harbour",1996,9,25,"Coral Harbour","HL003"
"S_20_00948",0.237983,0.508149,0.164354,0.089513,NA,NA,NA,NA,NA,NA,4,"B96_258_COH","NHB","Coral_Harbour",1996,9,16,"Coral Harbour","HL057"
"S_20_00951",0.068396,0.72511,0.170116,0.036378,NA,NA,NA,NA,NA,NA,4,"ARRB_01_1101","NHB","Repulse_Bay_White Island",2001,8,27,"Naujaat","HL019"
"S_20_00952",0.092155,0.765892,0.069163,0.07279,NA,NA,NA,NA,NA,NA,4,"ARRB_02_1162","NHB","Repulse_Bay",2002,9,22,"Naujaat","HL003"
"S_20_00954",0.158552,0.72215,0.091843,0.027455,NA,NA,NA,NA,NA,NA,4,"ARRB_01_1103","NHB","Repulse_Bay_White Island",2001,8,27,"Naujaat","HL020"
"S_20_00955",0.071688,0.765816,0.121366,0.04113,NA,NA,NA,NA,NA,NA,4,"ARRB_01_1116","NHB","Repulse_Bay_Near Tikiraq",2001,9,3,"Naujaat","HL060"
"S_20_00957",0.066853,0.707971,0.146514,0.078661,NA,NA,NA,NA,NA,NA,4,"ARRB_01_1146","NHB","Repulse_Bay",2001,9,20,"Naujaat","HL001"
"S_20_00959",0.08052,0.730241,0.100387,0.088852,NA,NA,NA,NA,NA,NA,4,"ARRB_02_1119","NHB","Repulse_Bay",2002,9,22,"Naujaat","HL003"
"S_20_00960",1e-05,0.177859,0.049327,0.772805,NA,NA,NA,NA,NA,NA,4,"NQ04_6158","SHS","Quaqtaq",2004,11,1,"Quaqtaq","HL002"
"S_20_00961",0.104909,0.636261,0.122413,0.136417,NA,NA,NA,NA,NA,NA,4,"NQ04_6165","SHS","Quaqtaq",2004,10,28,"Quaqtaq","HL001"
"S_20_00962",0.010584,0.748828,0.062135,0.178453,NA,NA,NA,NA,NA,NA,4,"NQ04_6166","SHS","Baie_Qarliik",2004,6,5,"Salluit","HL003"
"S_20_00964",0.038456,0.742961,0.131898,0.086685,NA,NA,NA,NA,NA,NA,4,"NQ04_6021","SHS","Kangiqsujuaq",2004,6,25,"Kangiqsujuaq","HL003"
"S_20_00965",0.053685,0.678781,0.122422,0.145111,NA,NA,NA,NA,NA,NA,4,"NQ04_6024","SHS","Kangiqsujuaq",2004,6,24,"Kangiqsujuaq","HL003"
"S_20_00966",0.051204,0.614427,0.163282,0.171087,NA,NA,NA,NA,NA,NA,4,"NQ04_6025","SHS","Kangiqsujuaq",2004,7,15,"Kangiqsujuaq","HL001"
"S_20_00967",0.114919,0.575735,0.150537,0.158808,NA,NA,NA,NA,NA,NA,4,"NQ04_6029","SHS","Kangiqsujuaq",2004,7,16,"Kangiqsujuaq","HL053"
"S_20_00968",0.131081,0.608631,0.18656,0.073729,NA,NA,NA,NA,NA,NA,4,"NQ04_6061","SHS","Ivujivik",2004,10,6,"Akulivik","HL003"
"S_20_00969",0.133835,0.61642,0.147234,0.102511,NA,NA,NA,NA,NA,NA,4,"NQ04_6064","SHS","Ivujivik",2004,10,20,"Akulivik","HL001"
"S_20_00974",0.100447,0.695071,0.136452,0.068031,NA,NA,NA,NA,NA,NA,4,"NQ04_6157","SHS","Quaqtaq",2004,10,28,"Quaqtaq","HL001"
"S_20_00975",0.036389,0.121754,0.10891,0.732947,NA,NA,NA,NA,NA,NA,4,"NQ04_6007","SHS","Quaqtaq",2004,10,22,"Kuujjuaq","HL002"
"S_20_00976",0.04333,0.711757,0.166964,0.07795,NA,NA,NA,NA,NA,NA,4,"NQ04_6009","SHS","Pointe_Naujaat",2004,6,15,"Quaqtaq","HL008"
"S_20_00977",0.047087,0.818772,0.066426,0.067715,NA,NA,NA,NA,NA,NA,4,"NQ04_6011","SHS","Pointe_Naujaat",2004,6,15,"Quaqtaq","HL015"
"S_20_00978",1e-05,1e-05,0.057251,0.942729,NA,NA,NA,NA,NA,NA,4,"NQ04_6013","SHS","Quaqtaq",2004,10,13,"Quaqtaq","HL049"
"S_20_00982",0.066639,0.640839,0.11873,0.173791,NA,NA,NA,NA,NA,NA,4,"NQ03_5047","SHS","Kangiqsujuaq",2003,6,18,"Kangiqsujuaq","HL011"
"S_20_00983",0.125951,0.635415,0.132874,0.105759,NA,NA,NA,NA,NA,NA,4,"NQ03_5048","SHS","Kangiqsujuaq",2003,6,29,"Kangiqsujuaq","HL003"
"S_20_00987",0.073571,0.690961,0.16659,0.068878,NA,NA,NA,NA,NA,NA,4,"NQ04_5196","SHS","Ivujivik",2004,7,2,"Akulivik","HL003"
"S_20_00988",0.043419,0.64758,0.135971,0.17303,NA,NA,NA,NA,NA,NA,4,"NQ04_5197","SHS","Ivujivik",2004,7,7,"Akulivik","HL003"
"S_20_00989",0.047182,0.163983,0.052047,0.736788,NA,NA,NA,NA,NA,NA,4,"NQ04_6001","SHS","Quaqtaq",2004,10,18,"Quaqtaq","HL055"
"S_20_00990",0.017543,1e-05,0.006958,0.975489,NA,NA,NA,NA,NA,NA,4,"NQ04_6004","SHS","Quaqtaq",2004,10,18,"Quaqtaq","HL049"
"S_20_00991",1e-05,1e-05,0.079924,0.920056,NA,NA,NA,NA,NA,NA,4,"NQ04_6006","SHS","Quaqtaq",2004,10,18,"Quaqtaq","HL049"
"S_20_00992",0.095193,0.638017,0.161677,0.105114,NA,NA,NA,NA,NA,NA,4,"NQ03_5032","SHS","Nuvuk",2003,6,18,"Quaqtaq","HL008"
"S_20_00993",0.057364,0.678454,0.17707,0.087113,NA,NA,NA,NA,NA,NA,4,"NQ03_5033","SHS","Nuvuk",2003,6,23,"Quaqtaq","HL008"
"S_20_00995",0.087452,0.698162,0.11501,0.099376,NA,NA,NA,NA,NA,NA,4,"NQ03_5036","SHS","Pointe_Naujaat",2003,6,17,"Quaqtaq","HL003"
"S_20_00996",0.080912,0.574058,0.176281,0.168749,NA,NA,NA,NA,NA,NA,4,"NQ03_5037","SHS","Pointe_Naujaat",2003,6,16,"Quaqtaq","HL014"
"S_20_00999",0.061816,0.696772,0.133326,0.108086,NA,NA,NA,NA,NA,NA,4,"NQ03_5043","SHS","Pointe_Naujaat",2003,6,17,"Quaqtaq","HL001"
"S_20_01000",0.084717,0.703427,0.109143,0.102714,NA,NA,NA,NA,NA,NA,4,"NQ03_5044","SHS","Pointe_Naujaat",2003,6,17,"Quaqtaq","HL001"
"S_20_01001",0.059173,0.722121,0.08499,0.133717,NA,NA,NA,NA,NA,NA,4,"NQ03_5045","SHS","Kangiqsujuaq",2003,6,21,"Kangiqsujuaq","HL008"
"S_20_01002",0.122559,0.653211,0.094378,0.129852,NA,NA,NA,NA,NA,NA,4,"NQ03_4085","UNG","Kangirsuk",2003,6,15,"Kangirsuk","HL001"
"S_20_01003",0.091196,0.667121,0.122059,0.119625,NA,NA,NA,NA,NA,NA,4,"NQ03_4093","SHS","Tupirvikallak",2003,6,22,"Kangiqsujuaq","HL003"
"S_20_01004",0.126849,0.61205,0.123507,0.137594,NA,NA,NA,NA,NA,NA,4,"NQ03_5000","SHS","Baie_Kangituuq",2003,6,8,"Ivujivik","HL001"
"S_20_01009",0.099854,0.687186,0.050298,0.162662,NA,NA,NA,NA,NA,NA,4,"NQ03_5026","SHS","Nuvuk",2003,6,18,"Quaqtaq","HL003"
"S_20_01010",0.047354,0.740172,0.135165,0.077309,NA,NA,NA,NA,NA,NA,4,"NQ03_5027","SHS","Nuvuk",2003,6,15,"Quaqtaq","HL003"
"S_20_01012_rep",0.102645,0.705622,0.082656,0.109077,NA,NA,NA,NA,NA,NA,4,"NQ03_5136","UNG","Tasiujaq",2003,6,30,"Tasiujaq","HL053"
"S_20_01013_rep",0.116056,0.665988,0.113521,0.104435,NA,NA,NA,NA,NA,NA,4,"NQ03_5140","UNG","Tasiujaq",2003,6,30,"Tasiujaq","HL003"
"S_20_01014",0.055724,0.754469,0.083188,0.106619,NA,NA,NA,NA,NA,NA,4,"NQ03_5142","UNG","Cap_Qalirusiq",2003,8,2,"Tasiujaq","HL003"
"S_20_01016",0.078448,0.733181,0.062451,0.12592,NA,NA,NA,NA,NA,NA,4,"NQ03_5200","SHS","Camp_Imilimmiut",2003,6,25,"Kuujjuaq","HL003"
"S_20_01017",0.057779,0.723321,0.153757,0.065143,NA,NA,NA,NA,NA,NA,4,"NQ03_5201","SHS","Camp_Imilimmiut",2003,6,25,"Kuujjuaq","HL001"
"S_20_01018_rep",0.087176,0.747612,0.093743,0.071468,NA,NA,NA,NA,NA,NA,4,"NQ03_5205","UNG","Kuujjuaq",2003,6,29,"Kuujjuaq","HL003"
"S_20_01019",0.035858,0.756403,0.075597,0.132142,NA,NA,NA,NA,NA,NA,4,"NQ03_5206","NEH","Puvirnituq",2003,9,18,"Puvirnituq","HL001"
"S_20_01020",0.065565,0.725449,0.080182,0.128804,NA,NA,NA,NA,NA,NA,4,"NQ03_5216","SHS","Camp_Imilimmiut",2003,NA,NA,"Kuujjuaq","HL001"
"S_20_01021",0.002646,1e-05,1e-05,0.997334,NA,NA,NA,NA,NA,NA,4,"NQDL_4041","SEH","Little_Whale_River_Qilalugarsiuviup_Kuunga",2002,7,24,"DFO_MPO","HL002"
"S_20_01022",0.122098,0.712412,0.148225,0.017266,NA,NA,NA,NA,NA,NA,4,"ARHU97_062","NWH","Whale_Cove",1997,8,10,"Whale Cove","HL004"
"S_20_01023",0.066996,0.617657,0.150611,0.164735,NA,NA,NA,NA,NA,NA,4,"NQ03_00225","SHS","Quaqtaq",2003,7,29,"Tasiujaq","HL001"
"S_20_01025",0.09191,0.631221,0.111028,0.165841,NA,NA,NA,NA,NA,NA,4,"NQ03_00238","SHS","Quaqtaq",2003,NA,NA,"Tasiujaq","HL003"
"S_20_01026",0.05335,0.700119,0.108706,0.137825,NA,NA,NA,NA,NA,NA,4,"NQ03_00241","SHS","Camp_Imilimmiut",2003,6,17,"Tasiujaq","HL008"
"S_20_01028",0.107132,0.662938,0.072886,0.157043,NA,NA,NA,NA,NA,NA,4,"DL_5046","SHS","Kangiqsujuaq",2003,6,30,"Kangiqsujuaq","HL008"
"S_20_01029",0.085063,0.683044,0.164398,0.067494,NA,NA,NA,NA,NA,NA,4,"RB_B97_386","NHB","Repulse_Bay",1997,8,28,"Naujaat","HL003"
"S_20_01030",0.089934,0.732209,0.08885,0.089006,NA,NA,NA,NA,NA,NA,4,"RB_B97_390","NHB","Repulse_Bay",1997,8,23,"Naujaat","HL003"
"S_20_01031",0.146356,0.539071,0.211629,0.102943,NA,NA,NA,NA,NA,NA,4,"ARRB_06_06","NHB","Repulse_Bay",2006,8,12,"Naujaat","HL001"
"S_20_01036",0.115995,0.69264,0.154908,0.036457,NA,NA,NA,NA,NA,NA,4,"ARCD_00_1056","NHS","Cape_Dorset",2000,11,4,"Cape Dorset/Kinngait","HL001"
"S_20_01038",0.062277,0.715492,0.094682,0.127549,NA,NA,NA,NA,NA,NA,4,"ARCD_00_1062","NHS","Cape_Dorset",2000,11,1,"Cape Dorset/Kinngait","HL011"
"S_20_01040",0.086848,0.737917,0.123994,0.05124,NA,NA,NA,NA,NA,NA,4,"ARCD_00_1066","NHS","Cape_Dorset",2000,10,31,"Cape Dorset/Kinngait","HL012"
"S_20_01042",0.102397,0.767714,0.111028,0.018861,NA,NA,NA,NA,NA,NA,4,"ARCD_1999_1013","NHS","Cape_Dorset_Pakituaq",1999,11,10,"Cape Dorset/Kinngait","HL001"
"S_20_01044",0.02712,0.799242,0.112922,0.060716,NA,NA,NA,NA,NA,NA,4,"ARCH_99_1002","NHB","Coral_Harbour",1999,NA,NA,"Coral Harbour","HL003"
"S_20_01045",0.026473,0.760283,0.213234,1e-05,NA,NA,NA,NA,NA,NA,4,"ARCH_99_1004","NHB","Coral_Harbour",1999,8,17,"Coral Harbour","HL025"
"S_20_01046",0.018813,0.760069,0.137485,0.083633,NA,NA,NA,NA,NA,NA,4,"ARCH_99_1007","NHB","Coral_Harbour",1999,8,16,"Coral Harbour","HL001"
"S_20_01047",0.063953,0.696868,0.183244,0.055935,NA,NA,NA,NA,NA,NA,4,"ARCH_99_1008","NHB","Coral_Harbour",1999,8,16,"Coral Harbour","HL055"
"S_20_01048",0.066277,0.783848,0.089723,0.060153,NA,NA,NA,NA,NA,NA,4,"ARCH_99_1012","NHB","Coral_Harbour",1999,8,17,"Coral Harbour","HL003"
"S_20_01049",0.101823,0.698821,0.113828,0.085527,NA,NA,NA,NA,NA,NA,4,"ARCH_99_1013","NHB","Coral_Harbour",1999,NA,NA,"Coral Harbour","HL001"
"S_20_01051",0.085768,0.716952,0.079033,0.118247,NA,NA,NA,NA,NA,NA,4,"ARCH_99_1023","NHB","Coral_Harbour",1999,8,16,"Coral Harbour","HL003"
"S_20_01061",0.141072,0.729829,0.092652,0.036447,NA,NA,NA,NA,NA,NA,4,"ARCH_00_1050","NHB","Coral_Harbour_Nunaguluk",2000,9,2,"Coral Harbour","HL003"
"S_20_01062",0.107753,0.705484,0.110524,0.07624,NA,NA,NA,NA,NA,NA,4,"ARCH_00_1053","NHB","Coral_Harbour_Snafu",2000,8,24,"Coral Harbour","HL044"
"S_20_01063",0.070855,0.736695,0.099514,0.092936,NA,NA,NA,NA,NA,NA,4,"ARCH_00_1055","NHB","Coral_Harbour_Bear_Island",2000,8,25,"Coral Harbour","HL003"
"S_20_01065",0.103921,0.703628,0.113437,0.079014,NA,NA,NA,NA,NA,NA,4,"ARCH_00_1057","NHB","Coral_Harbour",2000,8,24,"Coral Harbour","HL003"
"S_20_01066",0.070192,0.69784,0.168526,0.063441,NA,NA,NA,NA,NA,NA,4,"ARCH_00_1058","NHB","Coral_Harbour",2000,8,24,"Coral Harbour","HL003"
"S_20_01068",0.100807,0.712005,0.129278,0.05791,NA,NA,NA,NA,NA,NA,4,"ARCH_00_1064","NHB","Coral_Harbour_Prairie_Point",2000,8,26,"Coral Harbour","HL011"
"S_20_01071",0.048948,0.78337,0.085521,0.082161,NA,NA,NA,NA,NA,NA,4,"ARCH_00_1071","NHB","Coral_Harbour_Snafu",2000,9,5,"Coral Harbour","HL003"
"S_20_01072",0.064042,0.762671,0.107465,0.065823,NA,NA,NA,NA,NA,NA,4,"ARCH_00_1072","NHB","Coral_Harbour_Nunaguluk",2000,8,22,"Coral Harbour","HL011"
"S_20_01074",0.096905,0.729612,0.059222,0.114261,NA,NA,NA,NA,NA,NA,4,"ARCI_99_1006","NWH","Chesterfield_Inlet",1999,9,22,"Chesterfield Inlet","HL065"
"S_20_01076",0.119297,0.737567,0.045963,0.097173,NA,NA,NA,NA,NA,NA,4,"ARCI_99_1012","NWH","Chesterfield_Inlet",1999,9,19,"Chesterfield Inlet","HL003"
"S_20_01077",0.045525,0.194862,0.078966,0.680647,NA,NA,NA,NA,NA,NA,4,"ARCI_99_1013","NWH","Chesterfield_Inlet",1999,9,18,"Chesterfield Inlet","HL001"
"S_20_01078",0.079943,0.792444,0.067973,0.059641,NA,NA,NA,NA,NA,NA,4,"ARCI_99_1015","NWH","Chesterfield_Inlet_Fish Bay",1999,9,15,"Chesterfield Inlet","HL003"
"S_20_01079",0.132798,0.67462,0.102048,0.090535,NA,NA,NA,NA,NA,NA,4,"ARCI_99_1019","NWH","Chesterfield_Inlet",1999,9,NA,"Chesterfield Inlet","HL001"
"S_20_01080",0.110244,0.754397,0.107139,0.02822,NA,NA,NA,NA,NA,NA,4,"ARCI_99_1020","NWH","Chesterfield_Inlet",1999,9,NA,"Chesterfield Inlet","HL001"
"S_20_01081",0.119051,0.679573,0.112832,0.088543,NA,NA,NA,NA,NA,NA,4,"ARCI_99_1021","NWH","Chesterfield_Inlet",1999,9,22,"Chesterfield Inlet","HL003"
"S_20_01083",0.086983,0.667454,0.086889,0.158674,NA,NA,NA,NA,NA,NA,4,"NQDL_3054","SHS","Digges_Islands",2001,10,22,"Puvirnituq","HL001"
"S_20_01084",0.073931,0.654034,0.145803,0.126232,NA,NA,NA,NA,NA,NA,4,"NQDL_3055","SHS","Digges_Islands",2001,10,17,"Puvirnituq","HL011"
"S_20_01086",0.120416,0.691696,0.106459,0.081428,NA,NA,NA,NA,NA,NA,4,"NQDL_3057","SHS","Digges_Islands",2001,10,22,"Puvirnituq","HL001"
"S_20_01087",0.091486,0.74956,0.073812,0.085141,NA,NA,NA,NA,NA,NA,4,"NQDL_3058","SHS","Digges_Islands",2001,10,23,"Puvirnituq","HL001"
"S_20_01088",0.06111,0.731332,0.1089,0.098658,NA,NA,NA,NA,NA,NA,4,"NQDL_3059","SHS","Digges_Islands",2001,10,23,"Puvirnituq","HL012"
"S_20_01090",1e-05,1e-05,0.068832,0.931148,NA,NA,NA,NA,NA,NA,4,"NQDL_3061","SHS","Nuvuk_Islands",2001,10,21,"Puvirnituq","HL001"
"S_20_01091",1e-05,0.163298,0.086095,0.750598,NA,NA,NA,NA,NA,NA,4,"NQDL_3062","SHS","Nuvuk_Islands",2001,10,21,"Puvirnituq","HL002"
"S_20_01092",0.076089,0.700153,0.09062,0.133138,NA,NA,NA,NA,NA,NA,4,"NQDL_3063","SHS","Digges_Islands",2001,10,23,"Puvirnituq","HL066"
"S_20_01093",0.042226,0.700541,0.114648,0.142585,NA,NA,NA,NA,NA,NA,4,"NQDL_3064","SHS","Digges_Islands",2001,10,23,"Puvirnituq","HL048"
"S_20_01094",0.095789,0.696643,0.12569,0.081878,NA,NA,NA,NA,NA,NA,4,"NQDL_3065","SHS","Digges_Islands",2001,10,23,"Puvirnituq","HL020"
"S_20_01095_rep",0.112962,0.721085,0.081323,0.08463,NA,NA,NA,NA,NA,NA,4,"NQDL_3310","NEH","Cape_Smith",2001,10,15,"Puvirnituq","HL020"
"S_20_01096_rep",0.0337,0.089001,0.006111,0.871188,NA,NA,NA,NA,NA,NA,4,"NQDL_3311","NEH","Cape_Smith",2001,10,15,"Puvirnituq","HL002"
"S_20_01097",0.102551,0.643233,0.075944,0.178273,NA,NA,NA,NA,NA,NA,4,"NQDL_3312","NEH","Cape_Smith",2001,10,15,"Puvirnituq","HL001"
"S_20_01098",0.300266,0.477425,0.101699,0.12061,NA,NA,NA,NA,NA,NA,4,"NQDL_3313","NEH","Cape_Smith",2001,10,15,"Puvirnituq","HL003"
"S_20_01099",0.127023,0.69255,0.08879,0.091637,NA,NA,NA,NA,NA,NA,4,"NQDL_3314","NEH","Akulivik",2001,10,15,"Puvirnituq","HL067"
"S_20_01101",0.077202,0.63075,0.180132,0.111917,NA,NA,NA,NA,NA,NA,4,"NQDL_3047","SHS","Digges_Islands",2001,10,20,"Puvirnituq","HL008"
"S_20_01103",0.04056,0.19458,0.018475,0.746385,NA,NA,NA,NA,NA,NA,4,"NQDL_3049","SHS","Digges_Islands",2001,10,22,"Puvirnituq","HL001"
"S_20_01105",0.072725,0.630278,0.15904,0.137957,NA,NA,NA,NA,NA,NA,4,"NQDL_3051","SHS","Digges_Islands",2001,10,20,"Puvirnituq","HL001"
"S_20_01106",0.049766,0.746232,0.125165,0.078838,NA,NA,NA,NA,NA,NA,4,"NQDL_3052","SHS","Digges_Islands",2001,10,20,"Puvirnituq","HL001"
"S_20_01110",0.093665,0.705636,0.064643,0.136056,NA,NA,NA,NA,NA,NA,4,"B94_167","NHS","Lake_Harbour",1994,11,1,"Kimmirut","HL015"
"S_20_01113",0.117845,0.667006,0.13096,0.084189,NA,NA,NA,NA,NA,NA,4,"NQWW_01_03","SHS","Quaqtaq",2001,10,24,"Quaqtaq","HL003"
"S_20_01119",0.036287,0.001616,1e-05,0.962086,NA,NA,NA,NA,NA,NA,4,"DL17_263","SEH","Kuujjuarapik",2017,7,24,"Kuujjuaraapik","HL069"
"S_20_01124",0.10611,0.686319,0.081065,0.126506,NA,NA,NA,NA,NA,NA,4,"DL98_503","SEH","Nastapoka_River",1998,8,9,"Inukjuak","HL009"
"S_20_01126",1e-05,0.112067,0.116001,0.771922,NA,NA,NA,NA,NA,NA,4,"DL_3143","SEH","Little_Whale_River_Qilalugarsiuviup_Kuunga",2001,8,7,"Kuujjuaraapik","HL002"
"S_20_01134",0.148497,0.688555,0.075,0.087949,NA,NA,NA,NA,NA,NA,4,"DL99_152","SEH","Umiujaq",1999,8,7,"Umiujaq","HL019"
"S_20_01135",0.043191,0.126931,0.0405,0.789379,NA,NA,NA,NA,NA,NA,4,"GW94_03","SEH","Kuujjuarapik",1994,7,25,"Kuujjuaraapik","HL071"
"S_20_01136",0.057268,0.677568,0.07089,0.194273,NA,NA,NA,NA,NA,NA,4,"DLUD_95_4","SEH","Lac_Tasiujaq",1995,7,15,NA,"HL001"
"S_20_01137",0.10385,0.675885,0.088001,0.132264,NA,NA,NA,NA,NA,NA,4,"DL10_58","SEH","Inukjuak",2010,7,3,"Inukjuak","HL019"
"S_20_01139",0.041293,0.723831,0.134441,0.100435,NA,NA,NA,NA,NA,NA,4,"DL14_183","SHS","Ivujivik",2015,11,2,"Ivujivik",NA
"S_20_01144",0.989825,1e-05,0.010155,1e-05,NA,NA,NA,NA,NA,NA,4,"NQ03_5074","JAM","James_Bay",2003,7,22,"Kuujjuaraapik","HL038"
"S_20_01145",0.136302,0.662157,0.12399,0.077551,NA,NA,NA,NA,NA,NA,4,"DL09_171","SEH","Inukjuak",2009,6,22,"Inukjuak","HL001"
"S_20_01147",0.031462,0.708061,0.166226,0.094252,NA,NA,NA,NA,NA,NA,4,"DL97_124","SEH","Inukjuak",1997,7,24,"Inukjuak","HL001"
"S_20_01154",0.967027,0.032953,1e-05,1e-05,NA,NA,NA,NA,NA,NA,4,"NQ03_5071","JAM","James_Bay",2003,7,22,"Kuujjuaraapik","HL070"
"S_20_01210",0.12092,0.651673,0.126199,0.101207,NA,NA,NA,NA,NA,NA,4,"DL17_235","SEH","Inukjuak",2017,7,2,"Inukjuak","HL001"
"S_20_01211",0.094711,0.661986,0.095521,0.147782,NA,NA,NA,NA,NA,NA,4,"DL17_267","SEH","Kuujjuarapik",2018,8,3,"Kuujjuaraapik","HL008"
"S_20_01214",0.063395,0.757541,0.115604,0.06346,NA,NA,NA,NA,NA,NA,4,"ARNR_05_05","SWH","Nelson_River",2005,7,30,"Churchill","HL003"
"S_20_01418",0.145952,0.535186,0.08743,0.231432,NA,NA,NA,NA,NA,NA,4,"ARPG_02_1181","CSB","Pangnirtung_Cumberland_Sound",2002,7,22,"Pangnirtung","HL022"
"S_20_01618",0.099534,0.68061,0.090306,0.12955,NA,NA,NA,NA,NA,NA,4,"DL_9025","SEH","Umiujaq",2007,7,1,"Umiujaq","HL001"
"S_20_01620",0.068147,0.682477,0.108198,0.141179,NA,NA,NA,NA,NA,NA,4,"DL10_52","SEH","Inukjuak",2010,7,4,"Inukjuak","HL019"
"S_20_01621",0.138805,0.685596,0.07632,0.09928,NA,NA,NA,NA,NA,NA,4,"DL97_118","SEH","Inukjuak",1997,8,4,"Inukjuak","HL009"
"S_20_01622",0.039539,0.104774,0.033661,0.822026,NA,NA,NA,NA,NA,NA,4,"DL17_264","SEH","Kuujjuarapik",2017,7,24,"Kuujjuaraapik","HL001"
